    0.360000E+05    0.149099E-02    0.786321E-02    0.810640E-01    0.000000E+00    0.500000E+02    0.372856E-01    0.131553E-02    0.207743E-10    0.106105E-01    0.317495E-01    0.940697E-13    0.000000E+00    0.541071E-09    0.666796E+01    0.127522E+00    0.491424E+00    0.331662E-01    0.469382E+01    0.102726E-02    0.100305E-02    0.349640E+00    0.651982E-01    0.221161E-02    0.477448E-02    0.194358E+02    0.363217E+03    0.191075E+01    0.102531E+02    0.192739E+01    0.523565E-06    0.396481E-03    0.496294E+03    0.300286E+02    0.158836E+02    0.280659E+00    0.290805E-02    0.189121E+01    0.190053E+01    0.734633E+01    0.100553E+02    0.115037E-03    0.170578E+02    0.564637E+02    0.706254E+05    0.121962E-01    0.280410E-08    0.000000E+00    0.729833E+00    0.753621E+01    0.116407E+00    0.911495E-01    0.121253E+01    0.147894E-02    0.724038E-03    0.000000E+00    0.973119E+00    0.847946E+00    0.228063E+03    0.104494E+01    0.312042E-01    0.610180E-04    0.899489E-03    0.450317E+03    0.135546E+01    0.229840E+02    0.180245E+05    0.270059E+02    0.217019E-01    0.376389E+00    0.143294E+02    0.203610E-01    0.306680E+01    0.893506E-04    0.228799E+00
    0.396000E+05    0.147198E-02    0.769593E-02    0.692004E-01    0.000000E+00    0.500000E+02    0.216017E-01    0.796130E-03    0.126746E-10    0.849842E-02    0.327642E-01    0.573927E-13    0.000000E+00    0.509122E-09    0.669816E+01    0.122659E+00    0.387244E+00    0.277419E-01    0.399464E+01    0.102440E-02    0.105615E-02    0.223946E+00    0.561380E-01    0.239624E-02    0.151656E-02    0.189351E+02    0.325680E+03    0.157615E+01    0.104906E+02    0.188846E+01    0.518640E-06    0.412876E-03    0.501719E+03    0.431454E+02    0.168988E+02    0.269412E+00    0.293817E-02    0.190793E+01    0.113257E+01    0.691498E+01    0.976834E+01    0.121134E-03    0.171183E+02    0.600279E+02    0.708895E+05    0.742919E-02    0.300548E-08    0.000000E+00    0.721854E+00    0.664812E+01    0.983134E-01    0.887033E-01    0.105097E+01    0.142193E-02    0.698644E-03    0.000000E+00    0.854977E+00    0.744972E+00    0.273116E+03    0.948432E+00    0.299436E-01    0.557975E-04    0.598402E-03    0.448651E+03    0.136738E+01    0.231865E+02    0.167625E+05    0.267087E+02    0.227219E-01    0.334409E+00    0.133276E+02    0.202487E-01    0.325678E+01    0.927993E-04    0.217941E+00
    0.432000E+05    0.147059E-02    0.767406E-02    0.621475E-01    0.000000E+00    0.500000E+02    0.177404E-01    0.659567E-03    0.110914E-10    0.810774E-02    0.333401E-01    0.502238E-13    0.000000E+00    0.475624E-09    0.675421E+01    0.123765E+00    0.307808E+00    0.243360E-01    0.339962E+01    0.992882E-03    0.114016E-02    0.207446E+00    0.557907E-01    0.257098E-02    0.479082E-03    0.183239E+02    0.291960E+03    0.138906E+01    0.104833E+02    0.185044E+01    0.528790E-06    0.427808E-03    0.505926E+03    0.559828E+02    0.177265E+02    0.269941E+00    0.293253E-02    0.192672E+01    0.996371E+00    0.682596E+01    0.978696E+01    0.130771E-03    0.176185E+02    0.594172E+02    0.711615E+05    0.614172E-02    0.315482E-08    0.000000E+00    0.724437E+00    0.596236E+01    0.821181E-01    0.870181E-01    0.106860E+01    0.141638E-02    0.706085E-03    0.000000E+00    0.794676E+00    0.644807E+00    0.306050E+03    0.888892E+00    0.288924E-01    0.532049E-04    0.536079E-03    0.444616E+03    0.138067E+01    0.233931E+02    0.156474E+05    0.264322E+02    0.234842E-01    0.313636E+00    0.126400E+02    0.204777E-01    0.343536E+01    0.957279E-04    0.205887E+00
    0.468000E+05    0.147155E-02    0.767577E-02    0.580377E-01    0.000000E+00    0.500000E+02    0.164533E-01    0.604392E-03    0.110628E-10    0.800425E-02    0.338688E-01    0.500944E-13    0.000000E+00    0.445016E-09    0.683830E+01    0.128223E+00    0.247504E+00    0.223239E-01    0.289323E+01    0.954950E-03    0.123488E-02    0.218168E+00    0.590913E-01    0.274577E-02    0.151372E-03    0.177477E+02    0.261420E+03    0.128283E+01    0.104148E+02    0.181348E+01    0.558794E-06    0.444950E-03    0.508687E+03    0.684194E+02    0.184771E+02    0.280806E+00    0.291790E-02    0.193840E+01    0.100188E+01    0.678370E+01    0.986524E+01    0.141637E-03    0.182764E+02    0.575642E+02    0.714400E+05    0.558467E-02    0.329364E-08    0.000000E+00    0.729389E+00    0.534177E+01    0.683276E-01    0.859035E-01    0.111346E+01    0.144324E-02    0.744002E-03    0.000000E+00    0.769152E+00    0.557291E+00    0.331092E+03    0.838585E+00    0.280043E-01    0.528186E-04    0.526511E-03    0.439766E+03    0.139212E+01    0.236173E+02    0.146519E+05    0.261140E+02    0.241994E-01    0.306639E+00    0.120623E+02    0.207665E-01    0.360872E+01    0.983925E-04    0.195265E+00
    0.504000E+05    0.148744E-02    0.773160E-02    0.557598E-01    0.000000E+00    0.500000E+02    0.156197E-01    0.567589E-03    0.112793E-10    0.790549E-02    0.345278E-01    0.510743E-13    0.000000E+00    0.413147E-09    0.687940E+01    0.135572E+00    0.201887E+00    0.208907E-01    0.246226E+01    0.922118E-03    0.133061E-02    0.235736E+00    0.644494E-01    0.294353E-02    0.481093E-04    0.172168E+02    0.233827E+03    0.122969E+01    0.103209E+02    0.177771E+01    0.599334E-06    0.461044E-03    0.509997E+03    0.803924E+02    0.190619E+02    0.295425E+00    0.292104E-02    0.195950E+01    0.103760E+01    0.676165E+01    0.100080E+02    0.152616E-03    0.188861E+02    0.553200E+02    0.717228E+05    0.519811E-02    0.347461E-08    0.000000E+00    0.733647E+00    0.478025E+01    0.571060E-01    0.851223E-01    0.116449E+01    0.149876E-02    0.788490E-03    0.000000E+00    0.762790E+00    0.482062E+00    0.350421E+03    0.799664E+00    0.272157E-01    0.539531E-04    0.524430E-03    0.434431E+03    0.140423E+01    0.237168E+02    0.137630E+05    0.258164E+02    0.248683E-01    0.306767E+00    0.115000E+02    0.209400E-01    0.375265E+01    0.101847E-03    0.184248E+00
    0.540000E+05    0.156124E-02    0.802181E-02    0.550937E-01    0.000000E+00    0.500000E+02    0.146160E-01    0.534724E-03    0.108420E-10    0.771134E-02    0.354218E-01    0.490946E-13    0.000000E+00    0.370145E-09    0.674573E+01    0.148251E+00    0.168283E+00    0.192321E-01    0.209550E+01    0.906578E-03    0.141322E-02    0.247929E+00    0.723554E-01    0.320831E-02    0.158092E-04    0.167153E+02    0.209160E+03    0.123963E+01    0.102122E+02    0.174399E+01    0.629544E-06    0.466981E-03    0.510100E+03    0.916810E+02    0.192150E+02    0.302461E+00    0.297769E-02    0.203686E+01    0.108874E+01    0.690963E+01    0.104065E+02    0.162087E-03    0.191203E+02    0.529951E+02    0.720055E+05    0.488535E-02    0.378482E-08    0.000000E+00    0.734116E+00    0.431135E+01    0.487155E-01    0.841932E-01    0.123993E+01    0.159336E-02    0.794001E-03    0.000000E+00    0.767515E+00    0.424349E+00    0.364628E+03    0.791483E+00    0.264251E-01    0.562583E-04    0.514248E-03    0.430329E+03    0.141996E+01    0.233881E+02    0.129801E+05    0.256572E+02    0.253181E-01    0.309280E+00    0.108835E+02    0.207879E-01    0.379377E+01    0.108201E-03    0.168395E+00
    0.576000E+05    0.178803E-02    0.892998E-02    0.567285E-01    0.000000E+00    0.500000E+02    0.130933E-01    0.500728E-03    0.878047E-11    0.732764E-02    0.367800E-01    0.397594E-13    0.000000E+00    0.304521E-09    0.625278E+01    0.172896E+00    0.145491E+00    0.165053E-01    0.178340E+01    0.933117E-03    0.145583E-02    0.237518E+00    0.853949E-01    0.363306E-02    0.575493E-05    0.162204E+02    0.187602E+03    0.136589E+01    0.101143E+02    0.171447E+01    0.615937E-06    0.449269E-03    0.509637E+03    0.101820E+03    0.184722E+02    0.284944E+00    0.315081E-02    0.226595E+01    0.117322E+01    0.754049E+01    0.114477E+02    0.166964E-03    0.183798E+02    0.509059E+02    0.722793E+05    0.464720E-02    0.441758E-08    0.000000E+00    0.725754E+00    0.397093E+01    0.435738E-01    0.823016E-01    0.138696E+01    0.176018E-02    0.697603E-03    0.000000E+00    0.776946E+00    0.393664E+00    0.372946E+03    0.850493E+00    0.254857E-01    0.597318E-04    0.484465E-03    0.430955E+03    0.144478E+01    0.221580E+02    0.123181E+05    0.257721E+02    0.252822E-01    0.309520E+00    0.101060E+02    0.199324E-01    0.360252E+01    0.121754E-03    0.142352E+00
    0.612000E+05    0.243840E-02    0.113334E-01    0.623432E-01    0.000000E+00    0.500000E+02    0.105959E-01    0.464583E-03    0.497342E-11    0.653105E-02    0.397520E-01    0.225205E-13    0.000000E+00    0.210876E-09    0.515436E+01    0.224643E+00    0.133317E+00    0.117070E-01    0.151787E+01    0.107138E-02    0.140143E-02    0.186848E+00    0.107617E+00    0.449056E-02    0.261504E-05    0.155270E+02    0.169709E+03    0.173536E+01    0.100397E+02    0.169258E+01    0.519803E-06    0.394147E-03    0.509381E+03    0.109972E+03    0.160721E+02    0.222434E+00    0.360595E-02    0.288081E+01    0.132387E+01    0.914402E+01    0.138522E+02    0.160700E-03    0.156960E+02    0.491413E+02    0.725280E+05    0.448247E-02    0.604577E-08    0.000000E+00    0.697399E+00    0.377584E+01    0.428053E-01    0.786633E-01    0.170166E+01    0.213509E-02    0.452310E-03    0.000000E+00    0.762581E+00    0.401265E+00    0.373636E+03    0.105045E+01    0.241566E-01    0.641787E-04    0.418013E-03    0.440300E+03    0.149371E+01    0.192358E+02    0.118222E+05    0.262288E+02    0.247195E-01    0.295316E+00    0.885830E+01    0.174938E-01    0.301219E+01    0.154410E-03    0.102498E+00
    0.648000E+05    0.462543E-02    0.175464E-01    0.746243E-01    0.000000E+00    0.500000E+02    0.652639E-02    0.422544E-03    0.146682E-11    0.476997E-02    0.501748E-01    0.664199E-14    0.000000E+00    0.101335E-09    0.327933E+01    0.349298E+00    0.131951E+00    0.488692E-02    0.129213E+01    0.149406E-02    0.113336E-02    0.109421E+00    0.154324E+00    0.685333E-02    0.172491E-05    0.136847E+02    0.156893E+03    0.253709E+01    0.986082E+01    0.168198E+01    0.335138E-06    0.306478E-03    0.507301E+03    0.114645E+03    0.110496E+02    0.113573E+00    0.494460E-02    0.465213E+01    0.155940E+01    0.118931E+02    0.186456E+02    0.129906E-03    0.102166E+02    0.466667E+02    0.727219E+05    0.423730E-02    0.125233E-07    0.000000E+00    0.620622E+00    0.363331E+01    0.504342E-01    0.740243E-01    0.238903E+01    0.359341E-02    0.149490E-03    0.000000E+00    0.623383E+00    0.458637E+00    0.365724E+03    0.154588E+01    0.218866E-01    0.682418E-04    0.287141E-03    0.456445E+03    0.161528E+01    0.133289E+02    0.116115E+05    0.265436E+02    0.245921E-01    0.234875E+00    0.635053E+01    0.115509E-01    0.190883E+01    0.254714E-03    0.516206E-01
    0.684000E+05    0.157224E-01    0.334221E-01    0.961853E-01    0.000000E+00    0.500000E+02    0.156547E-02    0.305487E-03    0.768607E-13    0.138982E-02    0.112141E+00    0.348038E-15    0.000000E+00    0.147062E-10    0.104782E+01    0.858885E+00    0.140628E+00    0.259410E-03    0.110115E+01    0.250416E-02    0.576571E-03    0.385808E-01    0.422252E+00    0.150099E-01    0.208251E-05    0.777183E+01    0.151296E+03    0.334620E+01    0.917757E+01    0.168366E+01    0.121423E-06    0.215170E-03    0.493625E+03    0.114948E+03    0.350411E+01    0.184026E-01    0.939948E-02    0.118421E+02    0.176629E+01    0.143025E+02    0.257792E+02    0.660219E-04    0.292746E+01    0.430426E+02    0.728204E+05    0.309539E-02    0.732305E-07    0.000000E+00    0.445503E+00    0.308448E+01    0.827113E-01    0.678204E-01    0.374879E+01    0.196071E-01    0.814191E-05    0.000000E+00    0.205974E+00    0.565712E+00    0.355148E+03    0.258182E+01    0.156833E-01    0.660735E-04    0.102759E-03    0.460607E+03    0.200723E+01    0.433815E+01    0.119660E+05    0.205703E+02    0.297746E-01    0.963432E-01    0.202144E+01    0.229785E-02    0.474522E+00    0.674532E-03    0.767153E-02
    0.720000E+05    0.542351E-01    0.607298E-01    0.124050E+00    0.000000E+00    0.500000E+02    0.872747E-04    0.146331E-03    0.481884E-15    0.290471E-04    0.961943E+00    0.218205E-17    0.000000E+00    0.000000E+00    0.168144E+00    0.204437E+01    0.154480E+00    0.682148E-08    0.960645E+00    0.413815E-02    0.178692E-03    0.115045E-01    0.123550E+01    0.218684E-01    0.162435E-04    0.225456E+01    0.150964E+03    0.192003E+01    0.783150E+01    0.169180E+01    0.108477E-08    0.297462E-03    0.474002E+03    0.113782E+03    0.434194E-01    0.191680E-04    0.116230E-01    0.241854E+02    0.177920E+01    0.121575E+02    0.277800E+02    0.204763E-04    0.205277E+01    0.399608E+02    0.728330E+05    0.147998E-02    0.239695E-05    0.000000E+00    0.245622E+00    0.236424E+01    0.160739E+00    0.390770E-01    0.471952E+01    0.407893E+00    0.130979E-08    0.000000E+00    0.274910E-03    0.704876E+00    0.349032E+03    0.332258E+01    0.139285E-03    0.776229E-05    0.275110E-04    0.449982E+03    0.369527E+01    0.366449E+00    0.130700E+05    0.282692E+01    0.642722E-01    0.948976E-03    0.201408E-02    0.110533E-06    0.397155E-02    0.258188E-02    0.161295E-03
    0.756000E+05    0.965880E-01    0.889651E-01    0.152285E+00    0.000000E+00    0.500000E+02    0.359111E-04    0.745285E-04    0.214433E-15    0.242284E-04    0.245041E+01    0.970990E-18    0.000000E+00    0.000000E+00    0.126557E+00    0.230246E+01    0.168595E+00    0.107898E-08    0.927721E+00    0.728873E-02    0.773941E-04    0.623636E-02    0.149539E+01    0.227125E-01    0.197657E-03    0.143875E+01    0.150964E+03    0.135922E+01    0.663849E+01    0.170027E+01    0.764001E-09    0.585370E-03    0.459278E+03    0.111503E+03    0.189710E-02    0.529997E-05    0.507720E-02    0.267316E+02    0.177190E+01    0.102468E+02    0.266952E+02    0.888040E-05    0.298840E+01    0.362674E+02    0.728338E+05    0.756845E-03    0.175145E-04    0.000000E+00    0.160402E+00    0.196092E+01    0.152579E+00    0.288665E-01    0.490644E+01    0.962344E+00    0.267488E-09    0.000000E+00    0.535391E-04    0.849092E+00    0.343076E+03    0.331491E+01    0.956686E-04    0.317813E-04    0.130849E-04    0.441059E+03    0.622378E+01    0.341936E+00    0.142256E+05    0.479486E+00    0.746931E-01    0.109514E-02    0.569561E-03    0.858580E-08    0.253823E-03    0.731243E-02    0.132406E-03
    0.792000E+05    0.138941E+00    0.117200E+00    0.180520E+00    0.000000E+00    0.500000E+02    0.211576E-04    0.491201E-04    0.125879E-15    0.210896E-04    0.423094E+01    0.570003E-18    0.000000E+00    0.000000E+00    0.103477E+00    0.244647E+01    0.182710E+00    0.226108E-09    0.953606E+00    0.119279E-01    0.444549E-04    0.417266E-02    0.149596E+01    0.228836E-01    0.929073E-03    0.121672E+01    0.150963E+03    0.117623E+01    0.572554E+01    0.170874E+01    0.122681E-08    0.833269E-03    0.446238E+03    0.108763E+03    0.190761E-03    0.492933E-05    0.111257E-02    0.281078E+02    0.176415E+01    0.898483E+01    0.255827E+02    0.510698E-05    0.335740E+01    0.325155E+02    0.728339E+05    0.500559E-03    0.550844E-04    0.000000E+00    0.121985E+00    0.166704E+01    0.999981E-01    0.226255E-01    0.488256E+01    0.152106E+01    0.201007E-09    0.000000E+00    0.127485E-04    0.971650E+00    0.337133E+03    0.330609E+01    0.971571E-04    0.957381E-04    0.818406E-05    0.432885E+03    0.895561E+01    0.433069E+00    0.153238E+05    0.602491E-01    0.752708E-01    0.198136E-02    0.334552E-03    0.311562E-08    0.269386E-04    0.132605E-01    0.116169E-03
